"year","news","pages","sort"
"1993","Daily News Record - 1993 February 20","36","19018"
"1993","Daily News Record - 1993 February 22","28","19019"
"1993","Daily News Record - 1993 February 23","24","19020"
"1993","Daily News Record - 1993 February 24","28","19021"
"1993","Daily News Record - 1993 February 25","28","19022"
"1993","Daily News Record - 1993 February 26","71","19023"
"1993","Daily News Record - 1993 February 27","36","19024"
"1993","Daily News Record - 1993 March 01","24","19025"
"1993","Daily News Record - 1993 March 02","24","19026"
"1993","Daily News Record - 1993 March 03","28","19027"
"1993","Daily News Record - 1993 March 04","28","19028"
"1993","Daily News Record - 1993 March 05","56","19029"
"1993","Daily News Record - 1993 March 06","36","19030"
"1993","Daily News Record - 1993 March 08","24","19031"
"1993","Daily News Record - 1993 March 09","24","19032"
"1993","Daily News Record - 1993 March 10","28","19033"
"1993","Daily News Record - 1993 March 11","28","19034"
"1993","Daily News Record - 1993 March 12","60","19035"
"1993","Daily News Record - 1993 March 13","36","19036"
"1993","Daily News Record - 1993 March 15","28","19037"
"1993","Daily News Record - 1993 March 16","24","19038"
"1993","Daily News Record - 1993 March 17","32","19039"
"1993","Daily News Record - 1993 March 19","60","19040"
"1993","Daily News Record - 1993 March 20","36","19041"
"1993","Daily News Record - 1993 March 22","24","19042"
"1993","Daily News Record - 1993 March 23","24","19043"
"1993","Daily News Record - 1993 March 24","28","19044"
"1993","Daily News Record - 1993 March 25","28","19045"
"1993","Daily News Record - 1993 March 26","60","19046"
"1993","Daily News Record - 1993 March 27","40","19047"
"1993","Daily News Record - 1993 March 29","24","19048"
"1993","Daily News Record - 1993 March 30","24","19049"
"1993","Daily News Record - 1993 March 31","32","19050"
"1993","Daily News Record - 1993 April 01","28","19051"
"1993","Daily News Record - 1993 April 02","56","19052"
"1993","Daily News Record - 1993 April 03","36","19053"
"1993","Daily News Record - 1993 April 05","24","19054"
"1993","Daily News Record - 1993 April 06","24","19055"
"1993","Daily News Record - 1993 April 07","27","19056"
"1993","Daily News Record - 1993 April 08","32","19057"
"1993","Daily News Record - 1993 April 09","62","19058"
"1993","Daily News Record - 1993 April 10","36","19059"
"1993","Daily News Record - 1993 April 12","24","19060"
"1993","Daily News Record - 1993 April 13","24","19061"
"1993","Daily News Record - 1993 April 14","32","19062"
"1993","Daily News Record - 1993 April 15","32","19063"
"1993","Daily News Record - 1993 April 16","64","19064"
"1993","Daily News Record - 1993 April 17","40","19065"
"1993","Daily News Record - 1993 April 19","24","19066"
"1993","Daily News Record - 1993 April 20","24","19067"
"1993","Daily News Record - 1993 April 21","32","19068"
"1993","Daily News Record - 1993 April 22","48","19069"
"1993","Daily News Record - 1993 April 23","60","19070"
"1993","Daily News Record - 1993 April 24","39","19071"
"1993","Daily News Record - 1993 April 26","24","19072"
"1993","Daily News Record - 1993 April 27","24","19073"
"1993","Daily News Record - 1993 April 28","28","19074"
"1993","Daily News Record - 1993 April 29","28","19075"
"1993","Daily News Record - 1993 April 30","64","19076"
"1993","Daily News Record - 1993 May 01","40","19077"
"1993","Daily News Record - 1993 May 03","24","19078"
"1993","Daily News Record - 1993 May 04","24","19079"
"1993","Daily News Record - 1993 May 05","31","19080"
"1993","Daily News Record - 1993 May 06","28","19081"
"1993","Daily News Record - 1993 May 07","72","19082"
"1993","Daily News Record - 1993 May 08","40","19083"
"1993","Daily News Record - 1993 May 10","24","19084"
"1993","Daily News Record - 1993 May 11","24","19085"
"1993","Daily News Record - 1993 May 12","31","19086"
"1993","Daily News Record - 1993 May 13","32","19087"
"1993","Daily News Record - 1993 May 14","60","19088"
"1993","Daily News Record - 1993 May 15","40","19089"
"1993","Daily News Record - 1993 May 17","24","19090"
"1993","Daily News Record - 1993 May 18","24","19091"
"1993","Daily News Record - 1993 May 19","31","19092"
"1993","Daily News Record - 1993 May 20","32","19093"
"1993","Daily News Record - 1993 May 21","60","19094"
"1993","Daily News Record - 1993 May 22","40","19095"
"1993","Daily News Record - 1993 May 24","24","19096"
"1993","Daily News Record - 1993 May 25","24","19097"
"1993","Daily News Record - 1993 May 26","31","19098"
"1993","Daily News Record - 1993 May 27","28","19099"
"1993","Daily News Record - 1993 May 28","135","19100"
"1993","Daily News Record - 1993 May 29","48","19101"
"1993","Daily News Record - 1993 June 01","28","19102"
"1993","Daily News Record - 1993 June 02","27","19103"
"1993","Daily News Record - 1993 June 03","28","19104"
"1993","Daily News Record - 1993 June 04","92","19105"
"1993","Daily News Record - 1993 June 05","36","19106"
"1993","Daily News Record - 1993 June 07","24","19107"
"1993","Daily News Record - 1993 June 08","24","19108"
"1993","Daily News Record - 1993 June 09","35","19109"
"1993","Daily News Record - 1993 June 10","28","19110"
"1993","Daily News Record - 1993 June 11","60","19111"
"1993","Daily News Record - 1993 June 12","36","19112"
"1993","Daily News Record - 1993 June 14","24","19113"
"1993","Daily News Record - 1993 June 15","23","19114"
"1993","Daily News Record - 1993 June 16","31","19115"
"1993","Daily News Record - 1993 June 17","32","19116"
"1993","Daily News Record - 1993 June 18","64","19117"
"1993","Daily News Record - 1993 June 19","36","19118"
"1993","Daily News Record - 1993 June 21","24","19119"
"1993","Daily News Record - 1993 June 22","24","19120"
"1993","Daily News Record - 1993 June 23","27","19121"
"1993","Daily News Record - 1993 June 24","27","19122"
"1993","Daily News Record - 1993 June 25","60","19123"
"1993","Daily News Record - 1993 June 26","39","19124"
"1993","Daily News Record - 1993 June 28","24","19125"
"1993","Daily News Record - 1993 June 29","24","19126"
"1993","Daily News Record - 1993 June 30","35","19127"
"1993","Daily News Record - 1993 July 01","31","19128"
"1993","Daily News Record - 1993 July 02","56","19129"
"1993","Daily News Record - 1993 July 03","40","19130"
"1993","Daily News Record - 1993 July 06","24","19131"
"1993","Daily News Record - 1993 July 07","31","19132"
"1993","Daily News Record - 1993 July 08","28","19133"
"1993","Daily News Record - 1993 July 09","56","19134"
"1993","Daily News Record - 1993 July 10","32","19135"
"1993","Daily News Record - 1993 July 12","24","19136"
"1993","Daily News Record - 1993 July 13","24","19137"
"1993","Daily News Record - 1993 July 14","31","19138"
"1993","Daily News Record - 1993 July 15","32","19139"
"1993","Daily News Record - 1993 July 16","66","19140"
"1993","Daily News Record - 1993 July 17","32","19141"
"1993","Daily News Record - 1993 July 19","24","19142"
"1993","Daily News Record - 1993 July 20","24","19143"
"1993","Daily News Record - 1993 July 21","31","19144"
"1993","Daily News Record - 1993 July 22","27","19145"
"1993","Daily News Record - 1993 July 23","64","19146"
"1993","Daily News Record - 1993 July 24","36","19147"
"1993","Daily News Record - 1993 July 26","24","19148"
"1993","Daily News Record - 1993 July 27","24","19149"
"1993","Daily News Record - 1993 July 28","30","19150"
"1993","Daily News Record - 1993 July 29","28","19151"
"1993","Daily News Record - 1993 July 30","60","19152"
"1993","Daily News Record - 1993 July 31","40","19153"
"1993","Daily News Record - 1993 August 02","24","19154"
"1993","Daily News Record - 1993 August 03","24","19155"
"1993","Daily News Record - 1993 August 04","27","19156"
"1993","Daily News Record - 1993 August 05","31","19157"
"1993","Daily News Record - 1993 August 06","56","19158"
"1993","Daily News Record - 1993 August 07","32","19159"
"1993","Daily News Record - 1993 August 09","24","19160"
"1993","Daily News Record - 1993 August 10","24","19161"
"1993","Daily News Record - 1993 August 11","27","19162"
"1993","Daily News Record - 1993 August 12","32","19163"
"1993","Daily News Record - 1993 August 13","80","19164"
"1993","Daily News Record - 1993 August 14","40","19165"
"1993","Daily News Record - 1993 August 16","24","19166"
"1993","Daily News Record - 1993 August 17","24","19167"
"1993","Daily News Record - 1993 August 18","31","19168"
"1993","Daily News Record - 1993 August 19","28","19169"
"1993","Daily News Record - 1993 August 20","60","19170"
"1993","Daily News Record - 1993 August 21","39","19171"
"1993","Daily News Record - 1993 August 23","24","19172"
"1993","Daily News Record - 1993 August 24","24","19173"
"1993","Daily News Record - 1993 August 25","35","19174"
"1993","Daily News Record - 1993 August 26","32","19175"
"1993","Daily News Record - 1993 August 27","64","19176"
"1993","Daily News Record - 1993 August 28","36","19177"
"1993","Daily News Record - 1993 August 30","26","19178"
"1993","Daily News Record - 1993 August 31","24","19179"
"1993","Daily News Record - 1993 September 01","14","19180"
"1993","Daily News Record - 1993 September 02","14","19181"
"1993","Daily News Record - 1993 September 03","39","19182"
"1993","Daily News Record - 1993 September 04","22","19183"
"1993","Daily News Record - 1993 September 07","13","19184"
"1993","Daily News Record - 1993 September 08","16","19185"
"1993","Daily News Record - 1993 September 09","16","19186"
"1993","Daily News Record - 1993 September 10","29","19187"
"1993","Daily News Record - 1993 September 11","17","19188"
"1993","Daily News Record - 1993 September 13","11","19189"
"1993","Daily News Record - 1993 September 14","12","19190"
"1993","Daily News Record - 1993 September 15","17","19191"
"1993","Daily News Record - 1993 September 16","16","19192"
"1993","Daily News Record - 1993 September 17","29","19193"
"1993","Daily News Record - 1993 September 18","16","19194"
"1993","Daily News Record - 1993 September 20","11","19195"
"1993","Daily News Record - 1993 September 21","12","19196"
"1993","Daily News Record - 1993 September 22","13","19197"
"1993","Daily News Record - 1993 September 23","16","19198"
"1993","Daily News Record - 1993 September 24","30","19199"
"1993","Daily News Record - 1993 September 25","14","19200"
"1993","Daily News Record - 1993 September 27","11","19201"
"1993","Daily News Record - 1993 September 28","12","19202"
"1993","Daily News Record - 1993 September 29","15","19203"
"1993","Daily News Record - 1993 September 30","14","19204"
"1993","Daily News Record - 1993 October 01","31","19205"
"1993","Daily News Record - 1993 October 02","20","19206"
"1993","Daily News Record - 1993 October 04","12","19207"
"1993","Daily News Record - 1993 October 05","12","19208"
"1993","Daily News Record - 1993 October 06","15","19209"
"1993","Daily News Record - 1993 October 07","16","19210"
"1993","Daily News Record - 1993 October 08","31","19211"
"1993","Daily News Record - 1993 October 09","18","19212"
"1993","Daily News Record - 1993 October 11","11","19213"
"1993","Daily News Record - 1993 October 12","12","19214"
"1993","Daily News Record - 1993 October 13","17","19215"
"1993","Daily News Record - 1993 October 14","28","19216"
"1993","Daily News Record - 1993 October 15","31","19217"
"1993","Daily News Record - 1993 October 16","17","19218"
"1993","Daily News Record - 1993 October 18","11","19219"
"1993","Daily News Record - 1993 October 19","12","19220"
"1993","Daily News Record - 1993 October 20","13","19221"
"1993","Daily News Record - 1993 October 21","27","19222"
"1993","Daily News Record - 1993 October 22","30","19223"
"1993","Daily News Record - 1993 October 23","16","19224"
"1993","Daily News Record - 1993 October 25","13","19225"
"1993","Daily News Record - 1993 October 26","12","19226"
"1993","Daily News Record - 1993 October 27","15","19227"
"1993","Daily News Record - 1993 October 28","16","19228"
"1993","Daily News Record - 1993 October 29","31","19229"
"1993","Daily News Record - 1993 October 30","18","19230"
"1993","Daily News Record - 1993 November 01","24","19231"
"1993","Daily News Record - 1993 November 02","24","19232"
"1993","Daily News Record - 1993 November 03","27","19233"
"1993","Daily News Record - 1993 November 04","28","19234"
"1993","Daily News Record - 1993 November 05","60","19235"
"1993","Daily News Record - 1993 November 06","36","19236"
"1993","Daily News Record - 1993 November 08","24","19237"
"1993","Daily News Record - 1993 November 09","24","19238"
"1993","Daily News Record - 1993 November 10","35","19239"
"1993","Daily News Record - 1993 November 11","36","19240"
"1993","Daily News Record - 1993 November 12","66","19241"
"1993","Daily News Record - 1993 November 13","37","19242"
"1993","Daily News Record - 1993 November 15","28","19243"
"1993","Daily News Record - 1993 November 16","26","19244"
"1993","Daily News Record - 1993 November 17","31","19245"
"1993","Daily News Record - 1993 November 18","32","19246"
"1993","Daily News Record - 1993 November 19","60","19247"
"1993","Daily News Record - 1993 November 20","42","19248"
"1993","Daily News Record - 1993 November 22","84","19249"
"1993","Daily News Record - 1993 November 23","24","19250"
"1993","Daily News Record - 1993 November 24","54","19251"
"1993","Daily News Record - 1993 November 26","68","19252"
"1993","Daily News Record - 1993 November 27","40","19253"
"1993","Daily News Record - 1993 November 29","25","19254"
"1993","Daily News Record - 1993 November 30","24","19255"
"1993","Daily News Record - 1993 December 01","27","19256"
"1993","Daily News Record - 1993 December 02","32","19257"
"1993","Daily News Record - 1993 December 03","66","19258"
"1993","Daily News Record - 1993 December 04","40","19259"
"1993","Daily News Record - 1993 December 06","28","19260"
"1993","Daily News Record - 1993 December 07","24","19261"
"1993","Daily News Record - 1993 December 08","35","19262"
"1993","Daily News Record - 1993 December 09","32","19263"
"1993","Daily News Record - 1993 December 10","70","19264"
"1993","Daily News Record - 1993 December 11","39","19265"
"1993","Daily News Record - 1993 December 13","28","19266"
"1993","Daily News Record - 1993 December 14","24","19267"
"1993","Daily News Record - 1993 December 15","33","19268"
"1993","Daily News Record - 1993 December 16","32","19269"
"1993","Daily News Record - 1993 December 17","70","19270"
"1993","Daily News Record - 1993 December 18","43","19271"
"1993","Daily News Record - 1993 December 20","28","19272"
"1993","Daily News Record - 1993 December 21","24","19273"
"1993","Daily News Record - 1993 December 22","31","19274"
"1993","Daily News Record - 1993 December 23","40","19275"
"1993","Daily News Record - 1993 December 24","59","19276"
"1993","Daily News Record - 1993 December 27","42","19277"
"1993","Daily News Record - 1993 December 28","24","19278"
"1993","Daily News Record - 1993 December 29","32","19279"
"1993","Daily News Record - 1993 December 30","36","19280"
"1993","Daily News Record - 1993 December 31","64","19281"
"1994","Daily News Record - 1994 January 03","28","19282"
"1994","Daily News Record - 1994 January 04","24","19283"
"1994","Daily News Record - 1994 January 05","28","19284"
"1994","Daily News Record - 1994 January 06","28","19285"
"1994","Daily News Record - 1994 January 07","50","19286"
"1994","Daily News Record - 1994 January 08","28","19287"
"1994","Daily News Record - 1994 January 10","26","19288"
"1994","Daily News Record - 1994 January 11","24","19289"
"1994","Daily News Record - 1994 January 12","34","19290"
"1994","Daily News Record - 1994 January 13","28","19291"
"1994","Daily News Record - 1994 January 14","60","19292"
"1994","Daily News Record - 1994 January 15","32","19293"
"1994","Daily News Record - 1994 January 17","24","19294"
"1994","Daily News Record - 1994 January 18","24","19295"
"1994","Daily News Record - 1994 January 19","34","19296"
"1994","Daily News Record - 1994 January 20","28","19297"
"1994","Daily News Record - 1994 January 21","52","19298"
"1994","Daily News Record - 1994 January 22","34","19299"
"1994","Daily News Record - 1994 January 24","24","19300"
"1994","Daily News Record - 1994 January 25","24","19301"
"1994","Daily News Record - 1994 January 26","31","19302"
"1994","Daily News Record - 1994 January 27","28","19303"
"1994","Daily News Record - 1994 January 28","60","19304"
"1994","Daily News Record - 1994 January 29","36","19305"
"1994","Daily News Record - 1994 January 31","24","19306"
"1994","Daily News Record - 1994 February 01","24","19307"
"1994","Daily News Record - 1994 February 02","27","19308"
"1994","Daily News Record - 1994 February 03","28","19309"
"1994","Daily News Record - 1994 February 04","56","19310"
"1994","Daily News Record - 1994 February 05","36","19311"
"1994","Daily News Record - 1994 February 07","24","19312"
"1994","Daily News Record - 1994 February 08","24","19313"
"1994","Daily News Record - 1994 February 09","27","19314"
"1994","Daily News Record - 1994 February 10","31","19315"
"1994","Daily News Record - 1994 February 11","56","19316"
"1994","Daily News Record - 1994 February 12","40","19317"
"1994","Daily News Record - 1994 February 14","28","19318"
"1994","Daily News Record - 1994 February 15","24","19319"
"1994","Daily News Record - 1994 February 16","31","19320"
"1994","Daily News Record - 1994 February 17","60","19321"
"1994","Daily News Record - 1994 February 18","76","19322"
"1994","Daily News Record - 1994 February 19","44","19323"
"1994","Daily News Record - 1994 February 21","28","19324"
"1994","Daily News Record - 1994 February 22","24","19325"
"1994","Daily News Record - 1994 February 23","31","19326"
"1994","Daily News Record - 1994 February 24","28","19327"
"1994","Daily News Record - 1994 February 25","56","19328"
"1994","Daily News Record - 1994 February 26","36","19329"
"1994","Daily News Record - 1994 February 28","24","19330"
"1994","Daily News Record - 1994 March 01","24","19331"
"1994","Daily News Record - 1994 March 02","31","19332"
"1994","Daily News Record - 1994 March 03","38","19333"
"1994","Daily News Record - 1994 March 04","52","19334"
"1994","Daily News Record - 1994 March 05","32","19335"
"1994","Daily News Record - 1994 March 07","24","19336"
"1994","Daily News Record - 1994 March 08","24","19337"
"1994","Daily News Record - 1994 March 09","39","19338"
"1994","Daily News Record - 1994 March 10","28","19339"
"1994","Daily News Record - 1994 March 11","64","19340"
"1994","Daily News Record - 1994 March 12","38","19341"
"1994","Daily News Record - 1994 March 14","23","19342"
"1994","Daily News Record - 1994 March 15","24","19343"
"1994","Daily News Record - 1994 March 16","33","19344"
"1994","Daily News Record - 1994 March 17","68","19345"
"1994","Daily News Record - 1994 March 18","64","19346"
"1994","Daily News Record - 1994 March 19","44","19347"
"1994","Daily News Record - 1994 March 21","24","19348"
"1994","Daily News Record - 1994 March 22","24","19349"
"1994","Daily News Record - 1994 March 23","31","19350"
"1994","Daily News Record - 1994 March 24","32","19351"
"1994","Daily News Record - 1994 March 25","60","19352"
"1994","Daily News Record - 1994 March 26","40","19353"
"1994","Daily News Record - 1994 March 28","24","19354"
"1994","Daily News Record - 1994 March 29","24","19355"
"1994","Daily News Record - 1994 March 30","35","19356"
"1994","Daily News Record - 1994 March 31","32","19357"
"1994","Daily News Record - 1994 April 01","64","19358"
"1994","Daily News Record - 1994 April 02","40","19359"
"1994","Daily News Record - 1994 April 04","24","19360"
"1994","Daily News Record - 1994 April 05","24","19361"
"1994","Daily News Record - 1994 April 06","31","19362"
"1994","Daily News Record - 1994 April 07","32","19363"
"1994","Daily News Record - 1994 April 08","56","19364"
"1994","Daily News Record - 1994 April 09","40","19365"
"1994","Daily News Record - 1994 April 11","24","19366"
"1994","Daily News Record - 1994 April 12","24","19367"
"1994","Daily News Record - 1994 April 13","35","19368"
"1994","Daily News Record - 1994 April 14","28","19369"
"1994","Daily News Record - 1994 April 15","77","19370"
"1994","Daily News Record - 1994 April 16","44","19371"
"1994","Daily News Record - 1994 April 18","24","19372"
"1994","Daily News Record - 1994 April 19","24","19373"
"1994","Daily News Record - 1994 April 20","35","19374"
"1994","Daily News Record - 1994 April 21","36","19375"
"1994","Daily News Record - 1994 April 22","66","19376"
"1994","Daily News Record - 1994 April 23","44","19377"
"1994","Daily News Record - 1994 April 25","24","19378"
"1994","Daily News Record - 1994 April 26","24","19379"
"1994","Daily News Record - 1994 April 27","35","19380"
"1994","Daily News Record - 1994 April 28","32","19381"
"1994","Daily News Record - 1994 April 29","68","19382"
"1994","Daily News Record - 1994 April 30","50","19383"
"1994","Daily News Record - 1994 May 02","32","19384"
"1994","Daily News Record - 1994 May 03","24","19385"
"1994","Daily News Record - 1994 May 04","31","19386"
"1994","Daily News Record - 1994 May 05","32","19387"
"1994","Daily News Record - 1994 May 06","58","19388"
"1994","Daily News Record - 1994 May 07","44","19389"
"1994","Daily News Record - 1994 May 09","24","19390"
"1994","Daily News Record - 1994 May 10","24","19391"
"1994","Daily News Record - 1994 May 11","35","19392"
"1994","Daily News Record - 1994 May 12","28","19393"
"1994","Daily News Record - 1994 May 13","60","19394"
"1994","Daily News Record - 1994 May 14","40","19395"
"1994","Daily News Record - 1994 May 16","24","19396"
"1994","Daily News Record - 1994 May 17","24","19397"
"1994","Daily News Record - 1994 May 18","35","19398"
"1994","Daily News Record - 1994 May 19","32","19399"
"1994","Daily News Record - 1994 May 20","75","19400"
"1994","Daily News Record - 1994 May 21","40","19401"
"1994","Daily News Record - 1994 May 23","24","19402"
"1994","Daily News Record - 1994 May 24","23","19403"
"1994","Daily News Record - 1994 May 25","39","19404"
"1994","Daily News Record - 1994 May 26","32","19405"
"1994","Daily News Record - 1994 May 27","131","19406"
"1994","Daily News Record - 1994 May 28","52","19407"
"1994","Daily News Record - 1994 May 31","28","19408"
"1994","Daily News Record - 1994 June 01","35","19409"
"1994","Daily News Record - 1994 June 02","28","19410"
"1994","Daily News Record - 1994 June 03","88","19411"
"1994","Daily News Record - 1994 June 04","36","19412"
"1994","Daily News Record - 1994 June 06","34","19413"
"1994","Daily News Record - 1994 June 07","24","19414"
"1994","Daily News Record - 1994 June 08","35","19415"
"1994","Daily News Record - 1994 June 09","32","19416"
"1994","Daily News Record - 1994 June 10","64","19417"
"1994","Daily News Record - 1994 June 11","40","19418"
"1994","Daily News Record - 1994 June 13","24","19419"
"1994","Daily News Record - 1994 June 14","24","19420"
"1994","Daily News Record - 1994 June 15","73","19421"
"1994","Daily News Record - 1994 June 16","36","19422"
"1994","Daily News Record - 1994 June 17","76","19423"
"1994","Daily News Record - 1994 June 18","42","19424"
"1994","Daily News Record - 1994 June 20","24","19425"
"1994","Daily News Record - 1994 June 21","24","19426"
"1994","Daily News Record - 1994 June 22","31","19427"
"1994","Daily News Record - 1994 June 23","32","19428"
"1994","Daily News Record - 1994 June 24","64","19429"
"1994","Daily News Record - 1994 June 25","35","19430"
"1994","Daily News Record - 1994 June 27","26","19431"
"1994","Daily News Record - 1994 June 28","24","19432"
"1994","Daily News Record - 1994 June 29","40","19433"
"1994","Daily News Record - 1994 June 30","32","19434"
"1994","Daily News Record - 1994 July 01","60","19435"
"1994","Daily News Record - 1994 July 02","42","19436"
"1994","Daily News Record - 1994 July 05","24","19437"
"1994","Daily News Record - 1994 July 06","31","19438"
"1994","Daily News Record - 1994 July 07","28","19439"
"1994","Daily News Record - 1994 July 08","56","19440"
"1994","Daily News Record - 1994 July 09","36","19441"
"1994","Daily News Record - 1994 July 11","24","19442"
"1994","Daily News Record - 1994 July 12","24","19443"
"1994","Daily News Record - 1994 July 13","34","19444"
"1994","Daily News Record - 1994 July 14","28","19445"
"1994","Daily News Record - 1994 July 15","71","19446"
"1994","Daily News Record - 1994 July 16","39","19447"
"1994","Daily News Record - 1994 July 18","24","19448"
"1994","Daily News Record - 1994 July 19","24","19449"
"1994","Daily News Record - 1994 July 20","31","19450"
"1994","Daily News Record - 1994 July 21","32","19451"
"1994","Daily News Record - 1994 July 22","56","19452"
"1994","Daily News Record - 1994 July 23","36","19453"
"1994","Daily News Record - 1994 July 25","24","19454"
"1994","Daily News Record - 1994 July 26","24","19455"
"1994","Daily News Record - 1994 July 27","35","19456"
"1994","Daily News Record - 1994 July 28","36","19457"
"1994","Daily News Record - 1994 July 29","60","19458"
"1994","Daily News Record - 1994 July 30","40","19459"
"1994","Daily News Record - 1994 August 01","24","19460"
"1994","Daily News Record - 1994 August 02","24","19461"
"1994","Daily News Record - 1994 August 03","27","19462"
"1994","Daily News Record - 1994 August 04","28","19463"
"1994","Daily News Record - 1994 August 05","56","19464"
"1994","Daily News Record - 1994 August 06","40","19465"
"1994","Daily News Record - 1994 August 08","24","19466"
"1994","Daily News Record - 1994 August 09","24","19467"
"1994","Daily News Record - 1994 August 10","27","19468"
"1994","Daily News Record - 1994 August 11","52","19469"
"1994","Daily News Record - 1994 August 12","60","19470"
"1994","Daily News Record - 1994 August 13","40","19471"
"1994","Daily News Record - 1994 August 15","24","19472"
"1994","Daily News Record - 1994 August 16","24","19473"
"1994","Daily News Record - 1994 August 17","31","19474"
"1994","Daily News Record - 1994 August 18","32","19475"
"1994","Daily News Record - 1994 August 19","74","19476"
"1994","Daily News Record - 1994 August 20","42","19477"
"1994","Daily News Record - 1994 August 22","23","19478"
"1994","Daily News Record - 1994 August 23","24","19479"
"1994","Daily News Record - 1994 August 24","31","19480"
"1994","Daily News Record - 1994 August 25","28","19481"
"1994","Daily News Record - 1994 August 26","60","19482"
"1994","Daily News Record - 1994 August 27","42","19483"
"1994","Daily News Record - 1994 August 29","26","19484"
"1994","Daily News Record - 1994 August 30","24","19485"
"1994","Daily News Record - 1994 August 31","33","19486"
"1994","Daily News Record - 1994 September 01","34","19487"
"1994","Daily News Record - 1994 September 02","85","19488"
"1994","Daily News Record - 1994 September 03","42","19489"
"1994","Daily News Record - 1994 September 06","37","19490"
"1994","Daily News Record - 1994 September 07","27","19491"
"1994","Daily News Record - 1994 September 08","60","19492"
"1994","Daily News Record - 1994 September 09","83","19493"
"1994","Daily News Record - 1994 September 10","40","19494"
"1994","Daily News Record - 1994 September 12","24","19495"
"1994","Daily News Record - 1994 September 13","27","19496"
"1994","Daily News Record - 1994 September 14","32","19497"
"1994","Daily News Record - 1994 September 15","36","19498"
"1994","Daily News Record - 1994 September 16","74","19499"
"1994","Daily News Record - 1994 September 17","40","19500"
"1994","Daily News Record - 1994 September 19","24","19501"
"1994","Daily News Record - 1994 September 20","24","19502"
"1994","Daily News Record - 1994 September 21","32","19503"
"1994","Daily News Record - 1994 September 22","32","19504"
"1994","Daily News Record - 1994 September 23","60","19505"
"1994","Daily News Record - 1994 September 24","40","19506"
"1994","Daily News Record - 1994 September 26","24","19507"
"1994","Daily News Record - 1994 September 27","24","19508"
"1994","Daily News Record - 1994 September 28","32","19509"
"1994","Daily News Record - 1994 September 29","28","19510"
"1994","Daily News Record - 1994 September 30","73","19511"
"1994","Daily News Record - 1994 October 01","48","19512"
"1994","Daily News Record - 1994 October 03","24","19513"
"1994","Daily News Record - 1994 October 04","24","19514"
"1994","Daily News Record - 1994 October 05","32","19515"
"1994","Daily News Record - 1994 October 06","32","19516"
"1994","Daily News Record - 1994 October 07","56","19517"
"1994","Daily News Record - 1994 October 08","45","19518"
"1994","Daily News Record - 1994 October 10","24","19519"
"1994","Daily News Record - 1994 October 11","23","19520"
"1994","Daily News Record - 1994 October 12","36","19521"
"1994","Daily News Record - 1994 October 13","48","19522"
"1994","Daily News Record - 1994 October 14","83","19523"
"1994","Daily News Record - 1994 October 15","40","19524"
"1994","Daily News Record - 1994 October 17","24","19525"
"1994","Daily News Record - 1994 October 18","24","19526"
"1994","Daily News Record - 1994 October 19","32","19527"
"1994","Daily News Record - 1994 October 20","27","19528"
"1994","Daily News Record - 1994 October 21","100","19529"
"1994","Daily News Record - 1994 October 22","40","19530"
"1994","Daily News Record - 1994 October 24","24","19531"
"1994","Daily News Record - 1994 October 25","24","19532"
"1994","Daily News Record - 1994 October 26","31","19533"
"1994","Daily News Record - 1994 October 27","60","19534"
"1994","Daily News Record - 1994 October 28","66","19535"
"1994","Daily News Record - 1994 October 29","48","19536"
"1994","Daily News Record - 1994 October 31","24","19537"
"1994","Daily News Record - 1994 November 01","24","19538"
"1994","Daily News Record - 1994 November 02","28","19539"
"1994","Daily News Record - 1994 November 03","28","19540"
"1994","Daily News Record - 1994 November 04","56","19541"
"1994","Daily News Record - 1994 November 05","46","19542"
"1994","Daily News Record - 1994 November 07","24","19543"
"1994","Daily News Record - 1994 November 08","24","19544"
"1994","Daily News Record - 1994 November 09","36","19545"
"1994","Daily News Record - 1994 November 10","32","19546"
"1994","Daily News Record - 1994 November 11","79","19547"
"1994","Daily News Record - 1994 November 12","36","19548"
"1994","Daily News Record - 1994 November 14","24","19549"
"1994","Daily News Record - 1994 November 15","24","19550"
"1994","Daily News Record - 1994 November 16","32","19551"
"1994","Daily News Record - 1994 November 17","32","19552"
"1994","Daily News Record - 1994 November 18","94","19553"
"1994","Daily News Record - 1994 November 19","44","19554"
"1994","Daily News Record - 1994 November 21","80","19555"
"1994","Daily News Record - 1994 November 22","24","19556"
"1994","Daily News Record - 1994 November 23","47","19557"
"1994","Daily News Record - 1994 November 25","91","19558"
"1994","Daily News Record - 1994 November 26","42","19559"
"1994","Daily News Record - 1994 November 28","24","19560"
"1994","Daily News Record - 1994 November 29","24","19561"
"1994","Daily News Record - 1994 November 30","32","19562"
"1994","Daily News Record - 1994 December 01","28","19563"
"1994","Daily News Record - 1994 December 02","56","19564"
"1994","Daily News Record - 1994 December 03","37","19565"
"1994","Daily News Record - 1994 December 05","24","19566"
"1994","Daily News Record - 1994 December 06","24","19567"
"1994","Daily News Record - 1994 December 07","34","19568"
"1994","Daily News Record - 1994 December 08","32","19569"
"1994","Daily News Record - 1994 December 09","66","19570"
"1994","Daily News Record - 1994 December 10","41","19571"
"1994","Daily News Record - 1994 December 12","24","19572"
"1994","Daily News Record - 1994 December 13","24","19573"
"1994","Daily News Record - 1994 December 14","32","19574"
"1994","Daily News Record - 1994 December 15","36","19575"
"1994","Daily News Record - 1994 December 16","72","19576"
